219,24.313109,3.585427,39.158161,0.76641,0.00543,0.057546,0.299034,,0.057546,0.000385,
220,24.424128,3.611803,39.162659,0.767489,0.005432,0.057531,0.299031,,0.057531,0.00037,
221,24.535147,3.621001,39.156204,0.790235,0.005435,0.057484,0.299035,,0.057484,0.000323,
222,24.646166,3.544044,39.137695,0.752836,0.005464,0.057492,0.299038,,0.057492,0.000331,
223,24.757184,3.606936,39.148567,0.765837,0.005461,0.057498,0.299028,,0.057498,0.000337,
224,24.868203,3.60395,39.162746,0.782001,0.00545,0.057509,0.299019,,0.057509,0.000348,
225,24.979222,3.605649,39.16074,0.768528,0.005405,0.057522,0.299047,,0.057522,0.000361,
226,25.090241,3.630339,39.215874,0.778752,0.005366,0.057522,0.2991,,0.057522,0.000361,
227,25.201259,3.625481,39.224098,0.789151,0.005327,0.057545,0.299164,,0.057545,0.000384,
228,25.312278,3.747847,39.234627,0.705329,0.005317,0.05753,0.299207,,0.05753,0.000369,
229,25.423297,3.776522,39.239429,0.622126,0.005338,0.057489,0.299191,,0.057489,0.000328,
230,25.534316,3.724649,39.225098,0.727573,0.00534,0.057538,0.299154,,0.057538,0.000377,
231,25.645334,3.729097,39.224949,0.735902,0.005355,0.057545,0.299102,,0.057545,0.000384,
232,25.756353,3.649671,39.205177,0.76254,0.005364,0.057532,0.299084,,0.057532,0.000371,
233,25.867372,3.668218,39.215092,0.743092,0.005375,0.05756,0.299096,,0.05756,0.000399,
234,25.978391,3.666523,39.20541,0.761431,0.005382,0.057531,0.299113,,0.057531,0.00037,
235,26.08941,3.677047,39.21645,0.764522,0.005382,0.057503,0.29913,,0.057503,0.000342,
236,26.200428,3.602974,39.193222,0.765295,0.005408,0.057513,0.299097,,0.057513,0.000352,
237,26.311447,3.572091,39.178101,0.807519,0.005411,0.057535,0.299052,,0.057535,0.000374,
238,26.422466,3.553224,39.185001,0.831639,0.005409,0.057561,0.299041,,0.057561,0.0004,
239,26.533485,3.588284,39.167713,0.759695,0.005413,0.057504,0.299044,,0.057504,0.000343,
240,26.644503,3.66344,39.180676,0.761625,0.005412,0.057538,0.29905,,0.057538,0.000377,
241,26.755522,3.591487,39.153526,0.735681,0.00544,0.057532,0.299055,,0.057532,0.000371,
242,26.866541,3.606747,39.166195,0.794108,0.005444,0.057501,0.29905,,0.057501,0.00034,
243,26.97756,3.6082,39.147297,0.769046,0.005441,0.057525,0.29902,,0.057525,0.000364,
244,27.088578,3.569567,39.149826,0.793349,0.005444,0.057546,0.299005,,0.057546,0.000385,
245,27.199597,3.598603,39.138805,0.816545,0.005441,0.057504,0.298993,,0.057504,0.000343,
246,27.310616,3.589294,39.160149,0.782425,0.005452,0.057508,0.29902,,0.057508,0.000347,
247,27.421635,3.588873,39.130474,0.784661,0.005475,0.057464,0.299054,,0.057464,0.000303,
248,27.532653,3.606225,39.153351,0.749611,0.005469,0.057485,0.299052,,0.057485,0.000324,
249,27.643672,3.593859,39.161201,0.749547,0.00545,0.057483,0.299051,,0.057483,0.000322,
250,27.754691,3.569356,39.171963,0.844632,0.005413,0.057512,0.299027,,0.057512,0.000351,
251,27.86571,3.632324,39.219463,0.77814,0.005359,0.05757,0.299086,,0.05757,0.000409,
252,27.976729,3.795788,39.257381,0.628891,0.005301,0.05752,0.299184,,0.05752,0.000359,
253,28.087747,3.892677,39.272392,0.593823,0.005285,0.057503,0.299221,,0.057503,0.000342,
254,28.198766,3.853358,39.265438,0.591348,0.005292,0.057535,0.299234,,0.057535,0.000374,
255,28.309785,3.706089,39.253792,0.741585,0.005291,0.057591,0.299198,,0.057591,0.00043,
256,28.420804,3.776868,39.253654,0.615899,0.005296,0.05752,0.299149,,0.05752,0.000359,
257,28.531822,3.759429,39.241394,0.720433,0.005318,0.057557,0.299159,,0.057557,0.000396,
258,28.642841,3.664978,39.242645,0.800193,0.00532,0.057548,0.299172,,0.057548,0.000387,
259,28.75386,3.628545,39.230061,0.796121,0.005345,0.057595,0.299136,,0.057595,0.000434,
260,28.864879,3.66564,39.220596,0.7882,0.005337,0.057555,0.299103,,0.057555,0.000394,
261,28.975897,3.629192,39.221714,0.863297,0.00535,0.057557,0.299093,,0.057557,0.000396,
262,29.086916,3.673911,39.207169,0.770861,0.005365,0.057558,0.29909,,0.057558,0.000397,
263,29.197935,3.618702,39.208286,0.781293,0.005388,0.057564,0.299079,,0.057564,0.000403,
264,29.308954,3.61294,39.19841,0.804788,0.005394,0.057546,0.299089,,0.057546,0.000385,
265,29.419972,3.674177,39.201744,0.763404,0.005385,0.057498,0.299092,,0.057498,0.000337,
266,29.530991,3.649299,39.196255,0.728087,0.005403,0.057505,0.299089,,0.057505,0.000344,
267,29.64201,3.562777,39.182312,0.755835,0.005412,0.057533,0.299071,,0.057533,0.000372,
268,29.753029,3.598755,39.187798,0.788375,0.005425,0.05751,0.299065,,0.05751,0.000349,
269,29.864047,3.637222,39.170551,0.731803,0.005428,0.057471,0.299046,,0.057471,0.00031,
270,29.975066,3.662696,39.179085,0.747125,0.005413,0.057483,0.299079,,0.057483,0.000322,
271,30.086085,3.661472,39.23016,0.727144,0.005375,0.057516,0.29914,,0.057516,0.000355,
272,30.197104,3.695416,39.24192,0.77459,0.005314,0.057576,0.299195,,0.057576,0.000415,
273,30.308123,3.82229,39.283787,0.636709,0.005265,0.057541,0.299233,,0.057541,0.00038,
274,30.419141,3.875089,39.301754,0.5962,0.00524,0.057575,0.299211,,0.057575,0.000414,
275,30.53016,3.754257,39.28627,0.741246,0.005247,0.057627,0.299212,,0.057627,0.000466,
276,30.641179,3.807235,39.291996,0.62816,0.005265,0.057561,0.299188,,0.057561,0.0004,
277,30.752198,3.673976,39.274254,0.784638,0.005279,0.0576,0.299199,,0.0576,0.000439,
278,30.863216,3.735491,39.267895,0.783129,0.005303,0.057573,0.299162,,0.057573,0.000412,
279,30.974235,3.674731,39.254894,0.802132,0.005313,0.057598,0.299128,,0.057598,0.000437,
280,31.085254,3.652234,39.235046,0.766843,0.005312,0.05756,0.299132,,0.05756,0.000399,
