frame,time,rx,ry,rz,px,py,pz
24301,202.487722,-1.691218,0.226366,0.729244,-0.44202,0.066094,0.632631
24302,202.496055,-1.886923,0.229276,0.673275,-0.442032,0.06616,0.632617
24303,202.504387,-1.762214,0.234365,0.750945,-0.442026,0.066111,0.632617
24304,202.51272,-1.898422,0.233922,0.723449,-0.442041,0.066119,0.632608
24305,202.521052,-2.040586,0.225657,0.607053,-0.442012,0.066084,0.632588
24306,202.529385,-1.946913,0.216074,0.636214,-0.442008,0.066085,0.632586
24307,202.537717,-1.874584,0.228763,0.703833,-0.44206,0.066132,0.632581
24308,202.54605,-1.931912,0.236879,0.734174,-0.44205,0.066136,0.632599
24309,202.554382,-2.0534,0.23104,0.549239,-0.442048,0.066122,0.632619
24310,202.562715,-1.940651,0.236831,0.699594,-0.442014,0.066103,0.632609
24311,202.571047,-1.777176,0.285897,0.683454,-0.442017,0.066131,0.632609
24312,202.57938,-1.847501,0.251773,0.679925,-0.442032,0.066126,0.63262
24313,202.587712,-1.906164,0.222014,0.692712,-0.44204,0.06614,0.632612
24314,202.596045,-1.732583,0.260112,0.693556,-0.442036,0.066084,0.632619
24315,202.604377,-1.867278,0.245245,0.608441,-0.442036,0.06611,0.632614
24316,202.61271,-1.708895,0.260143,0.745334,-0.442048,0.066158,0.632614
24317,202.621042,-1.765687,0.239122,0.736263,-0.442051,0.066162,0.632598
24318,202.629375,-1.839688,0.224212,0.737653,-0.442051,0.06621,0.632594
24319,202.637707,-1.863528,0.242532,0.656862,-0.442045,0.066186,0.632603
24320,202.64604,-1.905486,0.237984,0.661209,-0.44201,0.066115,0.632612
24321,202.654372,-1.992432,0.229223,0.657767,-0.442056,0.066184,0.632619
24322,202.662705,-1.90775,0.209943,0.677289,-0.442058,0.066152,0.632617
24323,202.671037,-1.898697,0.228052,0.694451,-0.442044,0.066134,0.632612
24324,202.67937,-1.944482,0.230307,0.691335,-0.442043,0.066097,0.632614
24325,202.687702,-1.905771,0.248715,0.72356,-0.442032,0.066089,0.632612
24326,202.696034,-1.717719,0.269932,0.731605,-0.442039,0.066042,0.632622
24327,202.704367,-1.916318,0.230589,0.743784,-0.442046,0.066011,0.632625
24328,202.712699,-2.0763,0.235199,0.660088,-0.44202,0.065974,0.632618
24329,202.721032,-1.974965,0.218475,0.750078,-0.442046,0.066045,0.632601
24330,202.729364,-1.791066,0.261141,0.718747,-0.442068,0.066019,0.632603
24331,202.737697,-2.056363,0.206381,0.783837,-0.442058,0.065961,0.632607
24332,202.746029,-1.950722,0.229273,0.728039,-0.442045,0.065976,0.632584
24333,202.754362,-1.879649,0.258275,0.760904,-0.442019,0.065905,0.632583
24334,202.762694,-2.141726,0.216946,0.676371,-0.442062,0.065931,0.632593
24335,202.771027,-2.127227,0.218913,0.714911,-0.442063,0.065988,0.632569
24336,202.779359,-1.849385,0.239968,0.787918,-0.442074,0.066057,0.632572
24337,202.787692,-2.152893,0.208542,0.683135,-0.442063,0.06603,0.632565
24338,202.796024,-2.165459,0.201447,0.718982,-0.442079,0.06603,0.63258
24339,202.804357,-2.092799,0.200476,0.760246,-0.442064,0.06602,0.632562
24340,202.812689,-2.134974,0.213057,0.729947,-0.442056,0.066023,0.632546
24341,202.821022,-2.036401,0.235684,0.694273,-0.442074,0.066045,0.632554
24342,202.829354,-2.031088,0.223497,0.760173,-0.442086,0.06607,0.632569
24343,202.837687,-1.975084,0.236844,0.74912,-0.442047,0.065982,0.63256
24344,202.846019,-2.098167,0.221831,0.698201,-0.442056,0.066017,0.632565
24345,202.854352,-2.045775,0.210759,0.817246,-0.442086,0.066042,0.632587
24346,202.862684,-2.000453,0.247969,0.743795,-0.442038,0.065942,0.632561
24347,202.871017,-1.976863,0.241311,0.79178,-0.442039,0.065922,0.632565
24348,202.879349,-1.88093,0.218127,0.827701,-0.442063,0.065943,0.632564
24349,202.887682,-2.045392,0.2234,0.753967,-0.442099,0.06599,0.632588
24350,202.896014,-1.984498,0.238421,0.855413,-0.442071,0.065972,0.632578
24351,202.904347,-2.031301,0.241952,0.795711,-0.442049,0.065898,0.632576
24352,202.912679,-2.01066,0.232389,0.842478,-0.442055,0.065905,0.63258
24353,202.921012,-2.143984,0.211866,0.785167,-0.442058,0.065907,0.63256
24354,202.929344,-2.135577,0.222337,0.78829,-0.442083,0.065938,0.632577
24355,202.937677,-2.155513,0.210196,0.816687,-0.442061,0.065909,0.632576
24356,202.946009,-2.166802,0.20592,0.745589,-0.442066,0.065966,0.632565
24357,202.954342,-2.15473,0.221558,0.724321,-0.442061,0.065948,0.632571
24358,202.962674,-2.176695,0.200481,0.790291,-0.442091,0.065993,0.632571
24359,202.971006,-2.111383,0.221534,0.866494,-0.442089,0.065989,0.632576
24360,202.979339,-2.139216,0.200998,0.870458,-0.442043,0.065901,0.632547
24361,202.987671,-2.264114,0.207915,0.709706,-0.442065,0.065964,0.632552
24362,202.996004,-2.097292,0.222747,0.720038,-0.44207,0.065893,0.632546
24363,203.004336,-2.164851,0.20386,0.828983,-0.442051,0.065806,0.632539
24364,203.012669,-2.224993,0.208839,0.753569,-0.44206,0.065942,0.632557
24365,203.021001,-2.093538,0.218784,0.876875,-0.442068,0.065875,0.632565
24366,203.029334,-2.074034,0.222931,0.817476,-0.442091,0.065986,0.632548
24367,203.037666,-2.178049,0.208673,0.767365,-0.442078,0.065861,0.632571
24368,203.045999,-2.20698,0.209715,0.776075,-0.442083,0.06594,0.632549
24369,203.054331,-2.208093,0.206793,0.768458,-0.442072,0.065886,0.632558
24370,203.062664,-2.222118,0.19761,0.813413,-0.442076,0.065942,0.63255
24371,203.070996,-2.13281,0.229948,0.821942,-0.442075,0.065896,0.632549
24372,203.079329,-2.097391,0.231965,0.737041,-0.442092,0.065947,0.632561
24373,203.087661,-2.167698,0.243901,0.70442,-0.442099,0.066002,0.632555
24374,203.095994,-2.271305,0.200746,0.749744,-0.442076,0.065934,0.632566
24375,203.104326,-2.307082,0.181624,0.771098,-0.442064,0.065871,0.632559
24376,203.112659,-2.293304,0.194809,0.744867,-0.442088,0.065954,0.632563
24377,203.120991,-2.138637,0.208226,0.80266,-0.442122,0.066004,0.632576
24378,203.129324,-2.293222,0.193578,0.751378,-0.442075,0.065912,0.632553
24379,203.137656,-2.155142,0.227741,0.758585,-0.442082,0.0659,0.632568
24380,203.145989,-2.104467,0.233725,0.773424,-0.442079,0.065841,0.632556
24381,203.154321,-2.211802,0.20587,0.822164,-0.442079,0.065902,0.632539
24382,203.162654,-2.306182,0.197466,0.798056,-0.442078,0.065837,0.632531
24383,203.170986,-2.287467,0.198037,0.786704,-0.442067,0.06585,0.632521
24384,203.179319,-2.1664,0.231967,0.838167,-0.442082,0.065912,0.632527
24385,203.187651,-2.240576,0.207532,0.75279,-0.442098,0.065907,0.632553
24386,203.195984,-2.339506,0.189011,0.776804,-0.442071,0.065802,0.632553
24387,203.204316,-2.224675,0.217604,0.756743,-0.442082,0.065862,0.632539
24388,203.212649,-2.342418,0.182721,0.748415,-0.442068,0.06583,0.632546
24389,203.220981,-2.112908,0.236937,0.817754,-0.442059,0.065803,0.632553
24390,203.229314,-2.209516,0.194599,0.881016,-0.442066,0.065815,0.632565
24391,203.237646,-2.069707,0.245501,0.814147,-0.442031,0.065715,0.632567
24392,203.245978,-2.20296,0.228926,0.743256,-0.442103,0.065872,0.632581
24393,203.254311,-2.113235,0.238409,0.822576,-0.44207,0.065769,0.632559
24394,203.262643,-2.133224,0.242469,0.845784,-0.442047,0.065772,0.632549
24395,203.270976,-2.340906,0.19884,0.789499,-0.442088,0.065805,0.632562
24396,203.279308,-2.181327,0.247748,0.776571,-0.442103,0.065853,0.632562
24397,203.287641,-2.309997,0.197668,0.822376,-0.44212,0.065847,0.632557
24398,203.295973,-2.153368,0.239902,0.834905,-0.44208,0.065777,0.632534
24399,203.304306,-2.296993,0.184396,0.876911,-0.442069,0.065705,0.632536
24400,203.312638,-2.156316,0.250136,0.774784,-0.442055,0.065721,0.632537
24401,203.320971,-2.19772,0.218318,0.87739,-0.442106,0.065808,0.632534
24402,203.329303,-2.261984,0.214331,0.808386,-0.442094,0.065772,0.63253
24403,203.337636,-2.312165,0.177091,0.906496,-0.442083,0.065741,0.632541
24404,203.345968,-2.211836,0.236735,0.855835,-0.442049,0.065673,0.632519
24405,203.354301,-2.398418,0.181487,0.809323,-0.442088,0.065729,0.632534
24406,203.362633,-2.217651,0.237773,0.802004,-0.442082,0.065757,0.632541
24407,203.370966,-2.208853,0.201999,0.940271,-0.442083,0.06575,0.632526
24408,203.379298,-2.292566,0.203963,0.834809,-0.442092,0.06577,0.632535
24409,203.387631,-2.296222,0.212522,0.821385,-0.442085,0.065745,0.632514
24410,203.395963,-2.280685,0.222451,0.790947,-0.442099,0.065769,0.632533
24411,203.404296,-2.217609,0.221363,0.866527,-0.44207,0.06569,0.632525
24412,203.412628,-2.349525,0.196887,0.834713,-0.44209,0.065726,0.632534
24413,203.420961,-2.241144,0.230367,0.838389,-0.442102,0.065771,0.632545
24414,203.429293,-2.357134,0.194677,0.843805,-0.442091,0.065751,0.632532
24415,203.437626,-2.283701,0.209811,0.883669,-0.4421,0.065736,0.632555
24416,203.445958,-2.392799,0.189954,0.894833,-0.442093,0.065709,0.632552
24417,203.454291,-2.360493,0.201566,0.898627,-0.442111,0.06576,0.632528
24418,203.462623,-2.371019,0.20076,0.848181,-0.442096,0.065734,0.632529
24419,203.470956,-2.31758,0.206815,0.822369,-0.442092,0.065738,0.632525
24420,203.479288,-2.224497,0.232819,0.885202,-0.442123,0.065753,0.632524
24421,203.487621,-2.525717,0.158101,0.868553,-0.442066,0.065676,0.632476
24422,203.495953,-2.254655,0.212142,0.896512,-0.442097,0.065674,0.632499
24423,203.504286,-2.36665,0.193393,0.867191,-0.442111,0.065729,0.632497
24424,203.512618,-2.329201,0.197812,0.849137,-0.4421,0.065694,0.632506
24425,203.520951,-2.349148,0.204782,0.872227,-0.442101,0.065684,0.632515
24426,203.529283,-2.208564,0.194417,0.994523,-0.442098,0.06568,0.632522
24427,203.537615,-2.353872,0.215159,0.858351,-0.442094,0.06564,0.632543
24428,203.545948,-2.314192,0.239882,0.821534,-0.442113,0.065737,0.632526
24429,203.55428,-2.183209,0.246494,0.895812,-0.442121,0.065743,0.632524
24430,203.562613,-2.264119,0.238758,0.899165,-0.442084,0.065625,0.632533
24431,203.570945,-2.293867,0.216192,0.848976,-0.44208,0.065665,0.632529
24432,203.579278,-2.261386,0.213842,0.924697,-0.442064,0.065624,0.632514
24433,203.58761,-2.421478,0.199868,0.883373,-0.442083,0.065638,0.632529
24434,203.595943,-2.364013,0.198631,0.890162,-0.442106,0.065661,0.632524
24435,203.604275,-2.2909,0.211048,0.920481,-0.442073,0.065615,0.632513
24436,203.612608,-2.3822,0.200327,0.924151,-0.442127,0.0657,0.632513
24437,203.62094,-2.335583,0.214207,0.922808,-0.442091,0.065625,0.632513
24438,203.629273,-2.348279,0.196053,0.975576,-0.442089,0.065667,0.632496
24439,203.637605,-2.312305,0.194944,1.008913,-0.44211,0.065662,0.632518
24440,203.645938,-2.305819,0.225169,0.832602,-0.4421,0.065595,0.632501
24441,203.65427,-2.364764,0.202652,0.9503,-0.442099,0.06564,0.632489
24442,203.662603,-2.354079,0.207664,0.94569,-0.442108,0.065664,0.632495
24443,203.670935,-2.343121,0.222829,0.872121,-0.442103,0.065605,0.632515
24444,203.679268,-2.352945,0.210755,0.935721,-0.442092,0.065661,0.632514
24445,203.6876,-2.413,0.215353,0.8555,-0.44212,0.065674,0.632522
24446,203.695933,-2.44722,0.192495,0.868851,-0.442112,0.065638,0.632527
24447,203.704265,-2.277852,0.233092,0.900559,-0.442105,0.065613,0.632525
24448,203.712598,-2.428045,0.186992,0.916378,-0.442116,0.065646,0.632513
24449,203.72093,-2.253204,0.2432,0.927927,-0.442106,0.065654,0.632516
24450,203.729263,-2.366652,0.201975,0.999921,-0.442091,0.065583,0.632519
24451,203.737595,-2.368277,0.204021,0.933992,-0.442106,0.065613,0.632522
24452,203.745928,-2.427119,0.202442,0.927527,-0.442093,0.065552,0.632529
24453,203.75426,-2.358142,0.214665,0.952383,-0.442086,0.065541,0.632529
24454,203.762593,-2.435763,0.200712,0.927039,-0.44212,0.065584,0.632534
24455,203.770925,-2.356108,0.210762,0.914796,-0.442113,0.065613,0.632512
24456,203.779258,-2.456489,0.189781,0.959382,-0.442108,0.065619,0.632492
24457,203.78759,-2.43701,0.226193,0.861471,-0.442103,0.065569,0.632491
24458,203.795923,-2.541121,0.176254,0.916451,-0.442108,0.065556,0.632498
24459,203.804255,-2.491204,0.192839,0.945755,-0.442111,0.065634,0.632477
24460,203.812587,-2.476074,0.194417,0.917966,-0.442089,0.065541,0.632475
24461,203.82092,-2.366339,0.205726,0.972995,-0.442096,0.065592,0.632473
24462,203.829252,-2.393466,0.203674,0.956048,-0.442135,0.06564,0.632504
24463,203.837585,-2.41171,0.210306,0.904658,-0.442091,0.0655,0.632506
24464,203.845917,-2.432566,0.211623,0.939562,-0.442104,0.065559,0.632489
24465,203.85425,-2.355538,0.208684,0.969983,-0.442089,0.065499,0.632481
24466,203.862582,-2.546027,0.178028,0.954313,-0.442116,0.065601,0.6325
24467,203.870915,-2.393069,0.235065,0.867363,-0.442097,0.065572,0.632508
24468,203.879247,-2.475616,0.208307,0.936665,-0.442135,0.065624,0.632514
24469,203.88758,-2.408948,0.220013,0.909132,-0.442113,0.065573,0.632522
24470,203.895912,-2.492563,0.192341,0.947788,-0.4421,0.065558,0.632525
24471,203.904245,-2.416246,0.22564,0.939683,-0.442102,0.065572,0.632502
24472,203.912577,-2.444252,0.214594,0.900851,-0.442115,0.065575,0.632509
24473,203.92091,-2.322957,0.223565,0.965282,-0.442094,0.065517,0.632491
24474,203.929242,-2.577298,0.183519,0.930795,-0.442107,0.065542,0.632489
24475,203.937575,-2.485033,0.186869,0.985413,-0.442114,0.065554,0.632498
24476,203.945907,-2.571815,0.192936,0.855807,-0.442073,0.06549,0.632473
24477,203.95424,-2.406975,0.199702,1.002893,-0.442122,0.065593,0.632488
24478,203.962572,-2.513195,0.202482,0.883318,-0.442117,0.065573,0.632461
24479,203.970905,-2.441887,0.204658,0.948747,-0.442157,0.065639,0.632482
24480,203.979237,-2.572511,0.180601,0.895309,-0.442098,0.065517,0.632476
24481,203.98757,-2.418368,0.217143,0.957414,-0.442118,0.065574,0.632495
24482,203.995902,-2.470503,0.206535,0.940376,-0.44211,0.065508,0.632489
24483,204.004235,-2.456544,0.223123,0.871865,-0.442113,0.065469,0.632509
24484,204.012567,-2.339492,0.250734,0.915751,-0.442099,0.065484,0.632496
24485,204.0209,-2.523348,0.192452,0.963679,-0.442112,0.06551,0.632493
24486,204.029232,-2.452626,0.203204,0.975093,-0.442129,0.065546,0.632493
24487,204.037565,-2.453061,0.198469,0.993179,-0.442097,0.065507,0.632479
24488,204.045897,-2.600461,0.182286,0.927005,-0.44212,0.065572,0.632466
24489,204.05423,-2.540013,0.214342,0.832773,-0.442099,0.065524,0.632475
24490,204.062562,-2.625518,0.179985,0.908017,-0.442122,0.065515,0.632495
24491,204.070895,-2.553684,0.199963,0.89208,-0.442131,0.06554,0.632469
24492,204.079227,-2.502696,0.20907,0.907082,-0.442124,0.065553,0.632479
24493,204.087559,-2.42072,0.220135,0.969763,-0.442106,0.065483,0.632464
24494,204.095892,-2.598278,0.181825,0.934453,-0.442142,0.065536,0.632486
24495,204.104224,-2.453248,0.210549,0.947559,-0.442124,0.065496,0.63248
24496,204.112557,-2.452274,0.217637,0.918746,-0.442121,0.065518,0.632469
24497,204.120889,-2.449748,0.208804,0.944731,-0.442105,0.065491,0.632478
24498,204.129222,-2.429012,0.221922,0.9588,-0.442122,0.065512,0.632473
24499,204.137554,-2.483655,0.209684,0.897967,-0.442111,0.065483,0.632484
24500,204.145887,-2.588023,0.178854,0.964719,-0.442129,0.065503,0.632488
24501,204.154219,-2.569146,0.185113,1.001505,-0.442135,0.065511,0.632483
24502,204.162552,-2.502417,0.218438,0.930061,-0.442135,0.065546,0.632483
24503,204.170884,-2.37228,0.213892,0.994636,-0.442132,0.065524,0.632477
24504,204.179217,-2.50334,0.208254,0.957111,-0.442121,0.065501,0.63249
24505,204.187549,-2.407399,0.214356,0.981704,-0.442119,0.065505,0.632482
24506,204.195882,-2.44243,0.209771,1.057276,-0.442158,0.065548,0.632495
24507,204.204214,-2.55471,0.180486,1.01914,-0.442146,0.065557,0.632501
24508,204.212547,-2.488132,0.202266,1.013311,-0.442124,0.065482,0.63249
24509,204.220879,-2.508349,0.204511,0.962715,-0.442145,0.065529,0.632489
24510,204.229212,-2.397556,0.216994,0.997974,-0.442133,0.065438,0.632501
24511,204.237544,-2.532349,0.184561,1.019037,-0.442113,0.065432,0.632506
24512,204.245877,-2.547804,0.196173,0.940264,-0.442104,0.065475,0.632485
24513,204.254209,-2.571503,0.196263,0.989897,-0.442121,0.06543,0.632503
24514,204.262542,-2.612927,0.187052,0.951008,-0.442098,0.065424,0.632476
24515,204.270874,-2.548851,0.207753,0.887052,-0.442151,0.065498,0.632494
24516,204.279207,-2.526513,0.213074,0.943663,-0.442123,0.065483,0.632479
24517,204.287539,-2.520054,0.19125,1.015352,-0.442121,0.065452,0.632481
24518,204.295872,-2.454515,0.20893,0.994367,-0.442113,0.065447,0.632463
24519,204.304204,-2.415562,0.240036,0.941011,-0.44212,0.065452,0.632449
24520,204.312537,-2.505793,0.205644,0.999518,-0.442111,0.065407,0.632447
24521,204.320869,-2.546678,0.197153,0.924597,-0.442124,0.065448,0.632445
24522,204.329202,-2.654021,0.168566,1.07626,-0.442111,0.06541,0.632454
24523,204.337534,-2.620237,0.189457,0.941301,-0.442102,0.065349,0.632451
24524,204.345867,-2.615191,0.186734,0.941705,-0.442136,0.065493,0.632443
24525,204.354199,-2.631989,0.201077,0.901037,-0.44216,0.065531,0.632457
24526,204.362532,-2.553907,0.200396,0.955607,-0.442108,0.065414,0.632441
24527,204.370864,-2.575243,0.198619,0.972399,-0.44212,0.065406,0.632461
24528,204.379196,-2.571392,0.180873,1.003526,-0.442123,0.065453,0.632465
24529,204.387529,-2.576642,0.195848,0.97266,-0.44213,0.065448,0.632485
24530,204.395861,-2.503958,0.224389,0.973293,-0.442142,0.065471,0.632487
24531,204.404194,-2.436449,0.21343,0.995493,-0.442133,0.065433,0.632479
24532,204.412526,-2.498692,0.215804,0.955877,-0.442113,0.065374,0.632474
24533,204.420859,-2.593827,0.186088,0.971022,-0.442103,0.065386,0.63246
24534,204.429191,-2.641296,0.18252,0.970924,-0.442125,0.065405,0.632459
24535,204.437524,-2.514377,0.201191,0.964222,-0.442106,0.065387,0.632467
24536,204.445856,-2.578263,0.200594,0.964418,-0.442135,0.065424,0.632468
24537,204.454189,-2.627222,0.182676,0.955895,-0.442173,0.065523,0.63248
24538,204.462521,-2.55235,0.198018,1.035411,-0.442141,0.065451,0.632462
24539,204.470854,-2.552597,0.205312,0.977451,-0.44215,0.065466,0.632467
24540,204.479186,-2.646539,0.174625,1.023364,-0.442157,0.065477,0.632476
24541,204.487519,-2.489585,0.216171,0.96738,-0.442124,0.065422,0.63245
24542,204.495851,-2.569718,0.205288,0.954044,-0.442144,0.065459,0.632457
24543,204.504184,-2.608234,0.187851,0.960464,-0.442154,0.065419,0.632445
24544,204.512516,-2.732853,0.185365,0.909628,-0.442132,0.06543,0.632454
24545,204.520849,-2.614618,0.188284,1.00466,-0.442138,0.065456,0.632441
24546,204.529181,-2.489927,0.221344,1.04124,-0.44215,0.065451,0.632445
24547,204.537514,-2.769308,0.188189,0.849635,-0.442145,0.065417,0.63245
24548,204.545846,-2.528736,0.217309,0.949278,-0.442146,0.065445,0.632443
24549,204.554179,-2.665747,0.181056,0.964616,-0.44213,0.065405,0.632452
24550,204.562511,-2.595045,0.198839,0.991942,-0.442131,0.065445,0.632462
24551,204.570844,-2.644851,0.17252,0.973921,-0.442115,0.065349,0.632474
24552,204.579176,-2.635238,0.198409,0.917507,-0.442136,0.065429,0.632468
24553,204.587509,-2.536793,0.208514,0.945166,-0.442155,0.065444,0.632473
24554,204.595841,-2.832936,0.166632,0.965281,-0.442151,0.065417,0.632462
24555,204.604174,-2.663049,0.200143,0.941941,-0.442144,0.0654,0.632451
24556,204.612506,-2.556369,0.197313,1.025543,-0.442128,0.065393,0.63244
24557,204.620839,-2.756782,0.187227,0.928028,-0.442118,0.065407,0.632435
24558,204.629171,-2.775512,0.179172,0.972823,-0.442152,0.065396,0.632448
24559,204.637504,-2.66814,0.1868,0.984465,-0.442136,0.065396,0.63245
24560,204.645836,-2.568025,0.203077,1.016706,-0.442142,0.065424,0.632431
24561,204.654168,-2.618165,0.189202,0.979769,-0.44214,0.065402,0.632446
24562,204.662501,-2.753045,0.17668,0.924488,-0.442119,0.065373,0.632454
24563,204.670833,-2.66094,0.192763,0.939101,-0.442124,0.065347,0.63248
24564,204.679166,-2.610998,0.195989,1.009228,-0.442149,0.065449,0.632483
24565,204.687498,-2.474238,0.231482,1.002205,-0.442156,0.065418,0.632481
24566,204.695831,-2.717621,0.17288,0.99893,-0.442157,0.065404,0.632482
24567,204.704163,-2.666568,0.179385,1.017545,-0.442134,0.065379,0.632463
24568,204.712496,-2.574702,0.220497,0.974343,-0.442147,0.065404,0.632459
24569,204.720828,-2.710506,0.181239,0.992552,-0.442149,0.065377,0.632454
24570,204.729161,-2.671623,0.17844,1.029696,-0.442154,0.065384,0.63246
24571,204.737493,-2.653199,0.182829,1.021125,-0.442143,0.065405,0.632444
24572,204.745826,-2.683472,0.172812,0.999689,-0.442139,0.065386,0.632437
24573,204.754158,-2.555824,0.205096,1.04459,-0.442148,0.065408,0.632444
24574,204.762491,-2.678363,0.187941,0.961963,-0.442155,0.065394,0.632448
24575,204.770823,-2.645175,0.184636,1.015915,-0.44216,0.065407,0.632454
