pwm,psi,time
83,0.02,2265.6
83,0.05,2265.7
83,0.04,2265.8
83,0.01,2265.9
83,0,2266
83,0.01,2266.1
83,-0.01,2266.21
83,-0.02,2266.31
84,-0.01,2266.41
84,0,2266.51
84,0,2266.61
84,0.02,2266.71
84,0.05,2266.81
84,0.04,2266.91
84,-0.01,2267.01
84,-0.05,2267.11
84,-0.05,2267.22
84,-0.04,2267.32
85,-0.02,2267.42
85,-0.03,2267.52
85,-0.02,2267.62
85,0,2267.72
85,-0.01,2267.82
85,-0.02,2267.92
85,-0.02,2268.02
85,0.01,2268.13
85,0.02,2268.23
86,0.03,2268.33
86,-0.01,2268.43
86,-0.02,2268.53
86,-0.03,2268.63
86,-0.04,2268.73
86,-0.04,2268.83
86,-0.04,2268.93
86,-0.03,2269.03
86,-0.03,2269.14
86,-0.03,2269.24
87,-0.02,2269.34
87,-0.03,2269.44
87,-0.02,2269.54
87,-0.02,2269.64
87,-0.02,2269.74
87,-0.02,2269.84
87,-0.02,2269.94
87,-0.03,2270.05
87,-0.01,2270.15
87,-0.02,2270.25
88,0,2270.35
88,-0.03,2270.45
88,-0.03,2270.55
88,-0.03,2270.65
88,0.01,2270.75
88,0.15,2270.85
88,0.31,2270.95
88,0.48,2271.06
88,0.62,2271.16
88,0.73,2271.26
89,0.83,2271.36
89,0.91,2271.46
89,0.95,2271.56
89,1.02,2271.66
89,1.03,2271.76
89,1.03,2271.86
89,1.02,2271.97
89,1.03,2272.07
89,1.06,2272.17
89,1.07,2272.27
90,1.06,2272.37
90,1.06,2272.47
90,1.06,2272.57
90,1.08,2272.67
90,1.08,2272.77
90,1.08,2272.87
90,1.16,2272.98
90,1.2,2273.08
90,1.19,2273.18
90,1.11,2273.28
91,1.12,2273.38
91,1.1,2273.48
91,1.08,2273.58
91,1.09,2273.68
91,1.11,2273.78
91,1.14,2273.89
91,1.13,2273.99
91,1.16,2274.09
91,1.18,2274.19
91,1.16,2274.29
92,1.12,2274.39
92,1.11,2274.49
92,1.14,2274.59
92,1.14,2274.69
92,1.14,2274.79
92,1.15,2274.9
92,1.14,2275
92,1.15,2275.1
92,1.18,2275.2
92,1.19,2275.3
93,1.19,2275.4
93,1.19,2275.5
93,1.21,2275.6
93,1.19,2275.7
93,1.22,2275.81
93,1.21,2275.91
93,1.23,2276.01
93,1.3,2276.11
93,1.31,2276.21
93,1.28,2276.31
94,1.24,2276.41
94,1.25,2276.51
94,1.25,2276.61
94,1.24,2276.71
94,1.24,2276.82
94,1.24,2276.92
94,1.25,2277.02
94,1.25,2277.12
94,1.28,2277.22
94,1.28,2277.32
95,1.28,2277.42
95,1.26,2277.52
95,1.28,2277.62
95,1.29,2277.73
95,1.29,2277.83
95,1.29,2277.93
95,1.31,2278.03
95,1.33,2278.13
95,1.37,2278.23
95,1.3,2278.33
96,1.29,2278.43
96,1.29,2278.53
96,1.33,2278.63
96,1.34,2278.74
96,1.36,2278.84
96,1.34,2278.94
96,1.33,2279.04
96,1.34,2279.14
96,1.3,2279.24
97,1.31,2279.34
97,1.32,2279.44
97,1.32,2279.54
97,1.32,2279.65
97,1.4,2279.75
97,1.41,2279.85
97,1.43,2279.95
97,1.41,2280.05
97,1.42,2280.15
97,1.41,2280.25
98,1.42,2280.35
98,1.42,2280.45
98,1.41,2280.55
98,1.38,2280.66
98,1.38,2280.76
98,1.41,2280.86
98,1.44,2280.96
98,1.43,2281.06
98,1.44,2281.16
98,1.43,2281.26
99,1.44,2281.36
99,1.49,2281.46
99,1.5,2281.57
99,1.51,2281.67
99,1.45,2281.77
99,1.46,2281.87
99,1.46,2281.97
99,1.46,2282.07
99,1.47,2282.17
99,1.48,2282.27
100,1.46,2282.37
100,1.45,2282.47
100,1.49,2282.58
100,1.51,2282.68
100,1.52,2282.78
100,1.53,2282.88
100,1.53,2282.98
100,1.54,2283.08
100,1.57,2283.18
100,1.55,2283.28
101,1.56,2283.38
101,1.57,2283.49
101,1.6,2283.59
101,1.6,2283.69
101,1.62,2283.79
101,1.61,2283.89
101,1.61,2283.99
101,1.62,2284.09
101,1.62,2284.19
101,1.59,2284.29
102,1.58,2284.39
102,1.59,2284.5
102,1.61,2284.6
102,1.65,2284.7
102,1.67,2284.8
102,1.7,2284.9
102,1.69,2285
102,1.69,2285.1
102,1.69,2285.2
102,1.69,2285.3
103,1.67,2285.41
103,1.66,2285.51
103,1.66,2285.61
103,1.73,2285.71
103,1.74,2285.81
103,1.75,2285.91
103,1.74,2286.01
103,1.74,2286.11
103,1.73,2286.21
103,1.74,2286.31
104,1.75,2286.42
104,1.73,2286.52
104,1.74,2286.62
104,1.76,2286.72
104,1.75,2286.82
104,1.76,2286.92
104,1.75,2287.02
104,1.81,2287.12
104,1.82,2287.22
104,1.81,2287.33
105,1.79,2287.43
105,1.78,2287.53
105,1.79,2287.63
105,1.79,2287.73
105,1.82,2287.83
105,1.82,2287.93
105,1.84,2288.03
105,1.83,2288.13
105,1.87,2288.23
105,1.84,2288.34
106,1.84,2288.44
106,1.81,2288.54
106,1.85,2288.64
106,1.88,2288.74
106,1.93,2288.84
106,1.94,2288.94
106,1.95,2289.04
106,1.93,2289.14
106,1.92,2289.25
107,1.93,2289.35
107,1.94,2289.45
107,1.95,2289.55
107,1.93,2289.65
107,1.95,2289.75
107,1.96,2289.85
107,1.96,2289.95
107,1.97,2290.05
107,1.96,2290.15
107,2.01,2290.26
108,1.98,2290.36
108,1.95,2290.46
108,1.93,2290.56
108,1.94,2290.66
108,1.98,2290.76
108,2.03,2290.86
108,2.04,2290.96
108,2.06,2291.06
108,2.05,2291.17
108,2.06,2291.27
109,2.04,2291.37
109,2.06,2291.47
109,2.05,2291.57
109,2.05,2291.67
109,2.07,2291.77
109,2.11,2291.87
109,2.15,2291.97
109,2.16,2292.07
109,2.17,2292.18
109,2.19,2292.28
110,2.21,2292.38
110,2.14,2292.48
110,2.11,2292.58
110,2.11,2292.68
110,2.16,2292.78
110,2.15,2292.88
110,2.17,2292.98
110,2.16,2293.09
110,2.17,2293.19
110,2.18,2293.29
111,2.17,2293.39
111,2.2,2293.49
111,2.27,2293.59
111,2.3,2293.69
111,2.3,2293.79
111,2.32,2293.89
111,2.35,2294
111,2.36,2294.1
111,2.31,2294.2
111,2.32,2294.3
112,2.3,2294.4
112,2.32,2294.5
112,2.29,2294.6
112,2.28,2294.7
112,2.31,2294.8
112,2.3,2294.9
112,2.29,2295.01
112,2.29,2295.11
112,2.32,2295.21
112,2.38,2295.31
113,2.43,2295.41
113,2.42,2295.51
113,2.45,2295.61
113,2.44,2295.71
113,2.44,2295.81
113,2.42,2295.91
113,2.45,2296.02
113,2.48,2296.12
113,2.5,2296.22
113,2.53,2296.32
114,2.52,2296.42
114,2.49,2296.52
114,2.48,2296.62
114,2.47,2296.72
114,2.46,2296.82
114,2.43,2296.93
114,2.43,2297.03
114,2.43,2297.13
114,2.44,2297.23
114,2.45,2297.33
115,2.48,2297.43
115,2.49,2297.53
115,2.53,2297.63
115,2.55,2297.73
115,2.56,2297.83
115,2.59,2297.94
115,2.62,2298.04
115,2.62,2298.14
115,2.62,2298.24
115,2.64,2298.34
116,2.62,2298.44
116,2.62,2298.54
116,2.64,2298.64
116,2.67,2298.75
116,2.68,2298.85
116,2.67,2298.95
116,2.65,2299.05
116,2.69,2299.15
116,2.71,2299.25
116,2.74,2299.35
117,2.76,2299.45
117,2.75,2299.55
117,2.77,2299.65
117,2.78,2299.75
117,2.83,2299.86
117,2.85,2299.96
117,2.84,2300.06
117,2.85,2300.16
117,2.89,2300.26
118,2.88,2300.36
118,2.88,2300.46
118,2.89,2300.56
118,2.89,2300.66
118,2.9,2300.77
118,2.89,2300.87
118,2.92,2300.97
118,2.93,2301.07
118,2.95,2301.17
118,2.95,2301.27
119,2.95,2301.37
119,2.97,2301.47
119,2.97,2301.57
119,2.97,2301.67
119,3,2301.78
119,3.03,2301.88
119,3.03,2301.98
119,3.02,2302.08
119,3.02,2302.18
119,3.02,2302.28
120,3.04,2302.38
120,3.06,2302.48
120,3.06,2302.58
120,3.07,2302.69
120,3.06,2302.79
120,3.06,2302.89
120,3.07,2302.99
120,3.06,2303.09
120,3.06,2303.19
120,3.09,2303.29
121,3.09,2303.39
121,3.11,2303.49
121,3.12,2303.59
121,3.13,2303.7
121,3.13,2303.8
121,3.14,2303.9
121,3.15,2304
121,3.14,2304.1
121,3.14,2304.2
121,3.15,2304.3
122,3.14,2304.4
122,3.14,2304.5
122,3.16,2304.61
122,3.21,2304.71
122,3.22,2304.81
122,3.2,2304.91
122,3.19,2305.01
122,3.18,2305.11
122,3.19,2305.21
122,3.2,2305.31
123,3.21,2305.41
123,3.27,2305.51
123,3.29,2305.62
123,3.29,2305.72
123,3.22,2305.82
123,3.24,2305.92
123,3.24,2306.02
123,3.25,2306.12
123,3.27,2306.22
123,3.27,2306.32
124,3.26,2306.42
124,3.26,2306.53
124,3.3,2306.63
124,3.31,2306.73
124,3.31,2306.83
124,3.31,2306.93
124,3.31,2307.03
124,3.28,2307.13
124,3.27,2307.23
124,3.29,2307.33
125,3.3,2307.43
125,3.35,2307.54
125,3.37,2307.64
125,3.37,2307.74
125,3.36,2307.84
125,3.36,2307.94
125,3.38,2308.04
125,3.39,2308.14
125,3.37,2308.24
125,3.34,2308.34
126,3.36,2308.45
126,3.35,2308.55
126,3.35,2308.65
126,3.35,2308.75
126,3.34,2308.85
126,3.34,2308.95
126,3.33,2309.05
126,3.36,2309.15
126,3.36,2309.25
126,3.36,2309.35
127,3.38,2309.46
127,3.38,2309.56
127,3.38,2309.66
127,3.39,2309.76
127,3.39,2309.86
127,3.38,2309.96
127,3.41,2310.06
127,3.4,2310.16
127,3.41,2310.26
127,3.44,2310.37
128,3.42,2310.47
128,3.41,2310.57
128,3.39,2310.67
128,3.39,2310.77
128,3.41,2310.87
128,3.41,2310.97
128,3.41,2311.07
128,3.4,2311.17
128,3.41,2311.27
129,3.42,2311.38
129,3.45,2311.48
129,3.44,2311.58
129,3.43,2311.68
129,3.43,2311.78
129,3.44,2311.88
129,3.44,2311.98
129,3.42,2312.08
129,3.46,2312.18
129,3.49,2312.29
130,3.51,2312.39
130,3.5,2312.49
130,3.56,2312.59
130,3.55,2312.69
130,3.54,2312.79
130,3.47,2312.89
130,3.46,2312.99
130,3.48,2313.09
130,3.51,2313.19
130,3.52,2313.3
131,3.49,2313.4
131,3.46,2313.5
131,3.47,2313.6
131,3.5,2313.7
131,3.52,2313.8
131,3.53,2313.9
131,3.53,2314
131,3.51,2314.1
131,3.52,2314.21
131,3.47,2314.31
132,3.46,2314.41
132,3.49,2314.51
132,3.54,2314.61
132,3.55,2314.71
132,3.53,2314.81
132,3.52,2314.91
132,3.51,2315.01
132,3.51,2315.11
132,3.51,2315.22
132,3.52,2315.32
133,3.56,2315.42
133,3.55,2315.52
133,3.56,2315.62
133,3.52,2315.72
133,3.52,2315.82
133,3.52,2315.92
133,3.52,2316.02
133,3.51,2316.13
133,3.54,2316.23
133,3.56,2316.33
134,3.56,2316.43
134,3.55,2316.53
134,3.57,2316.63
134,3.56,2316.73
134,3.52,2316.83
134,3.52,2316.93
134,3.53,2317.03
134,3.55,2317.14
134,3.55,2317.24
134,3.54,2317.34
135,3.56,2317.44
135,3.56,2317.54
135,3.56,2317.64
135,3.56,2317.74
135,3.57,2317.84
135,3.61,2317.94
135,3.61,2318.05
135,3.63,2318.15
135,3.57,2318.25
135,3.58,2318.35
136,3.57,2318.45
136,3.55,2318.55
136,3.59,2318.65
136,3.68,2318.75
136,3.85,2318.85
136,3.94,2318.95
136,4,2319.06
136,4.06,2319.16
136,4.14,2319.26
136,4.17,2319.36
137,4.25,2319.46
137,4.3,2319.56
137,4.43,2319.66
137,4.47,2319.76
137,4.52,2319.86
137,4.56,2319.97
137,4.58,2320.07
137,4.64,2320.17
137,4.68,2320.27
137,4.72,2320.37
138,4.75,2320.47
138,4.79,2320.57
138,4.83,2320.67
138,4.88,2320.77
138,4.93,2320.87
138,4.95,2320.98
138,5.03,2321.08
138,5.07,2321.18
138,5.11,2321.28
139,5.12,2321.38
139,5.17,2321.48
139,5.18,2321.58
139,5.21,2321.68
139,5.23,2321.78
139,5.29,2321.89
139,5.32,2321.99
139,5.35,2322.09
139,5.34,2322.19
139,5.36,2322.29
140,5.38,2322.39
140,5.42,2322.49
140,5.44,2322.59
140,5.47,2322.69
140,5.47,2322.79
140,5.48,2322.9
140,5.51,2323
140,5.55,2323.1
140,5.58,2323.2
140,5.59,2323.3
141,5.61,2323.4
141,5.64,2323.5
141,5.63,2323.6
141,5.64,2323.7
141,5.65,2323.81
141,5.69,2323.91
141,5.69,2324.01
141,5.71,2324.11
141,5.73,2324.21
141,5.75,2324.31
142,5.75,2324.41
142,5.74,2324.51
142,5.76,2324.61
142,5.76,2324.71
142,5.77,2324.82
142,5.79,2324.92
142,5.82,2325.02
142,5.83,2325.12
142,5.84,2325.22
142,5.85,2325.32
143,5.88,2325.42
143,5.88,2325.52
143,5.89,2325.62
143,5.92,2325.73
143,5.92,2325.83
143,5.92,2325.93
143,5.92,2326.03
143,5.94,2326.13
143,5.96,2326.23
143,5.97,2326.33
144,5.97,2326.43
144,5.97,2326.53
144,5.97,2326.63
144,6,2326.74
144,6.02,2326.84
144,6.02,2326.94
144,6.02,2327.04
144,6.01,2327.14
144,6.01,2327.24
144,6.03,2327.34
145,6.05,2327.44
145,6.05,2327.54
145,6.06,2327.65
145,6.07,2327.75
145,6.02,2327.85
145,6.01,2327.95
145,6.02,2328.05
145,6.04,2328.15
145,6.04,2328.25
145,6.05,2328.35
146,6.07,2328.45
146,6.07,2328.55
146,6.07,2328.66
146,6.07,2328.76
146,6.08,2328.86
146,6.09,2328.96
146,6.1,2329.06
146,6.1,2329.16
146,6.07,2329.26
146,6.06,2329.36
147,6.07,2329.46
147,6.1,2329.57
147,6.08,2329.67
147,6.08,2329.77
147,6.09,2329.87
147,6.08,2329.97
147,6.08,2330.07
147,6.06,2330.17
147,6.05,2330.27
147,6.06,2330.37
148,6.07,2330.47
148,6.07,2330.58
148,6.1,2330.68
148,6.13,2330.78
148,6.13,2330.88
148,6.08,2330.98
148,6.09,2331.08
148,6.08,2331.18
148,6.09,2331.28
148,6.09,2331.38
149,6.1,2331.49
149,6.14,2331.59
149,6.15,2331.69
149,6.15,2331.79
149,6.15,2331.89
149,6.16,2331.99
149,6.12,2332.09
149,6.11,2332.19
149,6.11,2332.29
150,6.12,2332.39
150,6.11,2332.5
150,6.1,2332.6
150,6.1,2332.7
150,6.11,2332.8
150,6.11,2332.9
150,6.09,2333
150,6.09,2333.1
150,6.1,2333.2
150,6.11,2333.3
151,6.1,2333.41
151,6.16,2333.51
151,6.16,2333.61
151,6.19,2333.71
151,6.18,2333.81
151,6.15,2333.91
151,6.15,2334.01
151,6.16,2334.11
151,6.17,2334.21
151,6.13,2334.31
152,6.09,2334.42
152,6.08,2334.52
152,6.09,2334.62
152,6.13,2334.72
152,6.14,2334.82
152,6.17,2334.92
152,6.19,2335.02
152,6.2,2335.12
152,6.17,2335.22
152,6.17,2335.33
153,6.18,2335.43
153,6.22,2335.53
153,6.24,2335.63
153,6.22,2335.73
153,6.19,2335.83
153,6.21,2335.93
153,6.21,2336.03
153,6.24,2336.13
153,6.27,2336.23
153,6.28,2336.34
154,6.28,2336.44
154,6.27,2336.54
154,6.3,2336.64
154,6.31,2336.74
154,6.32,2336.84
154,6.31,2336.94
154,6.32,2337.04
154,6.3,2337.14
154,6.31,2337.25
154,6.32,2337.35
155,6.32,2337.45
155,6.31,2337.55
155,6.32,2337.65
155,6.32,2337.75
155,6.34,2337.85
155,6.35,2337.95
155,6.34,2338.05
155,6.35,2338.15
155,6.36,2338.26
155,6.38,2338.36
156,6.37,2338.46
156,6.36,2338.56
156,6.32,2338.66
156,6.33,2338.76
156,6.38,2338.86
156,6.41,2338.96
156,6.43,2339.06
156,6.41,2339.17
156,6.41,2339.27
156,6.42,2339.37
157,6.48,2339.47
157,6.49,2339.57
157,6.48,2339.67
157,6.45,2339.77
157,6.46,2339.87
157,6.45,2339.97
157,6.43,2340.07
157,6.44,2340.18
157,6.43,2340.28
157,6.43,2340.38
158,6.42,2340.48
158,6.48,2340.58
158,6.49,2340.68
158,6.49,2340.78
158,6.47,2340.88
158,6.48,2340.98
158,6.46,2341.09
158,6.45,2341.19
158,6.45,2341.29
158,6.46,2341.39
159,6.49,2341.49
159,6.51,2341.59
159,6.46,2341.69
159,6.43,2341.79
159,6.44,2341.89
159,6.51,2342
159,6.51,2342.1
159,6.51,2342.2
159,6.47,2342.3
159,6.48,2342.4
160,6.46,2342.5
160,6.44,2342.6
160,6.45,2342.7
160,6.45,2342.8
160,6.46,2342.9
160,6.47,2343.01
160,6.47,2343.11
160,6.5,2343.21
160,6.5,2343.31
161,6.49,2343.41
161,6.51,2343.51
161,6.5,2343.61
161,6.5,2343.71
161,6.5,2343.81
161,6.51,2343.91
161,6.56,2344.02
161,6.55,2344.12
161,6.54,2344.22
161,6.54,2344.32
162,6.53,2344.42
162,6.54,2344.52
162,6.53,2344.62
162,6.53,2344.72
162,6.51,2344.82
162,6.51,2344.93
162,6.52,2345.03
162,6.55,2345.13
162,6.54,2345.23
162,6.53,2345.33
163,6.53,2345.43
163,6.54,2345.53
163,6.51,2345.63
163,6.47,2345.73
163,6.49,2345.83
163,6.51,2345.94
163,6.53,2346.04
163,6.53,2346.14
163,6.54,2346.24
163,6.54,2346.34
164,6.53,2346.44
164,6.47,2346.54
164,6.49,2346.64
164,6.5,2346.75
164,6.53,2346.85
164,6.51,2346.95
164,6.53,2347.05
164,6.54,2347.15
164,6.54,2347.25
164,6.55,2347.35
165,6.57,2347.45
165,6.58,2347.55
165,6.54,2347.65
165,6.54,2347.75
165,6.53,2347.86
165,6.56,2347.96
165,6.56,2348.06
165,6.56,2348.16
165,6.55,2348.26
165,6.57,2348.36
166,6.58,2348.46
166,6.57,2348.56
166,6.59,2348.66
166,6.58,2348.77
166,6.57,2348.87
166,6.57,2348.97
166,6.61,2349.07
166,6.62,2349.17
166,6.63,2349.27
166,6.6,2349.37
167,6.61,2349.47
167,6.6,2349.57
167,6.58,2349.67
167,6.58,2349.78
167,6.63,2349.88
167,6.67,2349.98
167,6.66,2350.08
167,6.64,2350.18
167,6.65,2350.28
167,6.65,2350.38
168,6.59,2350.48
168,6.58,2350.58
168,6.57,2350.69
168,6.68,2350.79
168,6.69,2350.89
168,6.67,2350.99
168,6.69,2351.09
168,6.69,2351.19
168,6.67,2351.29
168,6.64,2351.39
169,6.67,2351.49
169,6.66,2351.59
169,6.65,2351.7
169,6.64,2351.8
169,6.67,2351.9
169,6.67,2352
169,6.67,2352.1
169,6.69,2352.2
169,6.68,2352.3
169,6.7,2352.4
170,6.69,2352.5
170,6.7,2352.61
170,6.71,2352.71
170,6.72,2352.81
170,6.72,2352.91
170,6.69,2353.01
170,6.69,2353.11
170,6.69,2353.21
170,6.71,2353.31
171,6.71,2353.41
171,6.71,2353.51
171,6.73,2353.62
171,6.74,2353.72
171,6.73,2353.82
171,6.7,2353.92
171,6.7,2354.02
171,6.72,2354.12
171,6.73,2354.22
171,6.71,2354.32
172,6.67,2354.42
172,6.64,2354.53
172,6.64,2354.63
172,6.71,2354.73
172,6.72,2354.83
172,6.72,2354.93
172,6.69,2355.03
172,6.69,2355.13
172,6.7,2355.23
172,6.7,2355.33
173,6.71,2355.43
173,6.73,2355.54
173,6.74,2355.64
173,6.73,2355.74
173,6.72,2355.84
173,6.71,2355.94
173,6.71,2356.04
173,6.73,2356.14
173,6.73,2356.24
173,6.73,2356.34
174,6.77,2356.45
174,6.76,2356.55
174,6.76,2356.65
174,6.74,2356.75
174,6.74,2356.85
174,6.77,2356.95
174,6.81,2357.05
174,6.81,2357.15
174,6.78,2357.25
174,6.77,2357.35
175,6.79,2357.46
175,6.8,2357.56
175,6.8,2357.66
175,6.81,2357.76
175,6.84,2357.86
175,6.84,2357.96
175,6.84,2358.06
175,6.84,2358.16
175,6.85,2358.26
175,6.86,2358.37
176,6.86,2358.47
176,6.85,2358.57
176,6.89,2358.67
176,6.9,2358.77
176,6.91,2358.87
176,6.85,2358.97
176,6.84,2359.07
176,6.84,2359.17
176,6.85,2359.27
176,6.84,2359.38
177,6.85,2359.48
177,6.87,2359.58
177,6.88,2359.68
177,6.86,2359.78
177,6.85,2359.88
177,6.85,2359.98
177,6.87,2360.08
177,6.87,2360.18
177,6.88,2360.29
177,6.83,2360.39
178,6.82,2360.49
178,6.83,2360.59
178,6.86,2360.69
178,6.86,2360.79
178,6.88,2360.89
178,6.9,2360.99
178,6.9,2361.09
178,6.87,2361.19
178,6.85,2361.3
178,6.85,2361.4
179,6.88,2361.5
179,6.89,2361.6
179,6.89,2361.7
179,6.88,2361.8
179,6.89,2361.9
179,6.89,2362
179,6.92,2362.1
179,6.92,2362.21
179,6.91,2362.31
179,6.86,2362.41
180,6.86,2362.51
180,6.89,2362.61
180,6.93,2362.71
180,6.92,2362.81
180,6.92,2362.91
180,6.92,2363.01
180,6.91,2363.11
180,6.91,2363.22
180,6.93,2363.32
180,6.92,2363.42
181,6.94,2363.52
181,6.94,2363.62
181,6.92,2363.72
181,6.89,2363.82
181,6.88,2363.92
181,6.91,2364.02
181,6.92,2364.13
181,6.9,2364.23
181,6.91,2364.33
182,6.91,2364.43
182,6.91,2364.53
182,6.91,2364.63
182,6.92,2364.73
182,6.91,2364.83
182,6.9,2364.93
182,6.88,2365.03
182,6.91,2365.14
182,6.92,2365.24
182,6.92,2365.34
183,6.92,2365.44
183,6.92,2365.54
183,6.93,2365.64
183,6.92,2365.74
183,6.91,2365.84
183,6.91,2365.94
183,6.93,2366.05
183,6.92,2366.15
183,6.92,2366.25
183,6.89,2366.35
184,6.9,2366.45
184,6.92,2366.55
184,6.96,2366.65
184,6.96,2366.75
184,6.93,2366.85
184,6.91,2366.95
184,6.9,2367.06
184,6.9,2367.16
184,6.92,2367.26
184,6.92,2367.36
185,6.98,2367.46
185,6.99,2367.56
185,6.98,2367.66
185,6.94,2367.76
185,6.95,2367.86
185,6.95,2367.97
185,6.95,2368.07
185,6.97,2368.17
185,6.98,2368.27
185,6.97,2368.37
186,6.96,2368.47
186,6.96,2368.57
186,6.97,2368.67
186,6.96,2368.77
186,6.93,2368.87
186,6.95,2368.98
186,6.95,2369.08
186,6.91,2369.18
186,6.91,2369.28
186,6.92,2369.38
187,6.96,2369.48
187,6.97,2369.58
187,6.95,2369.68
187,6.92,2369.78
187,6.93,2369.89
187,6.93,2369.99
187,6.94,2370.09
187,6.93,2370.19
187,6.99,2370.29
187,6.98,2370.39
188,6.98,2370.49
188,6.95,2370.59
188,6.95,2370.69
188,6.95,2370.79
188,6.95,2370.9
188,6.94,2371
188,6.97,2371.1
188,6.99,2371.2
188,6.98,2371.3
188,6.97,2371.4
189,6.97,2371.5
189,6.96,2371.6
189,7.03,2371.7
189,7.03,2371.81
189,7.02,2371.91
189,6.97,2372.01
189,6.98,2372.11
189,6.98,2372.21
189,6.95,2372.31
189,6.95,2372.41
190,6.95,2372.51
190,6.97,2372.61
190,6.97,2372.71
190,6.99,2372.82
190,6.98,2372.92
190,6.98,2373.02
190,6.98,2373.12
190,6.97,2373.22
190,6.97,2373.32
190,6.94,2373.42
191,6.94,2373.52
191,6.97,2373.62
191,6.99,2373.73
191,6.99,2373.83
191,6.96,2373.93
191,6.94,2374.03
191,6.94,2374.13
191,6.97,2374.23
191,6.99,2374.33
192,7.01,2374.43
192,6.95,2374.53
192,6.95,2374.63
192,6.96,2374.74
192,6.96,2374.84
192,6.97,2374.94
192,6.95,2375.04
192,6.95,2375.14
192,6.94,2375.24
192,6.96,2375.34
193,6.98,2375.44
193,6.98,2375.54
193,6.97,2375.65
193,6.97,2375.75
193,6.99,2375.85
193,7.01,2375.95
193,7.01,2376.05
193,6.99,2376.15
193,6.98,2376.25
193,6.98,2376.35
194,7,2376.45
194,7.04,2376.55
194,7.05,2376.66
194,7.01,2376.76
194,6.98,2376.86
194,6.99,2376.96
194,6.99,2377.06
194,6.98,2377.16
194,6.98,2377.26
194,6.98,2377.36
195,6.97,2377.46
195,6.99,2377.57
195,6.99,2377.67
195,7,2377.77
195,7.01,2377.87
195,7.01,2377.97
195,7.01,2378.07
195,6.99,2378.17
195,6.98,2378.27
195,6.98,2378.37
194,6.98,2378.47
194,6.97,2378.58
194,6.96,2378.68
194,6.96,2378.78
194,6.97,2378.88
194,6.97,2378.98
194,7,2379.08
194,6.99,2379.18
194,6.98,2379.28
194,6.99,2379.38
193,6.99,2379.49
193,7,2379.59
193,7.02,2379.69
193,7.02,2379.79
193,7.08,2379.89
193,7.09,2379.99
193,7.08,2380.09
193,6.97,2380.19
193,6.97,2380.29
193,6.98,2380.39
192,7.03,2380.5
192,7.03,2380.6
192,7.03,2380.7
192,7.01,2380.8
192,7,2380.9
192,6.98,2381
192,6.96,2381.1
192,6.96,2381.2
192,6.97,2381.3
192,6.98,2381.41
191,6.99,2381.51
191,7,2381.61
191,7,2381.71
191,6.99,2381.81
191,6.99,2381.91
191,7,2382.01
191,7,2382.11
191,6.99,2382.21
191,6.99,2382.31
191,6.98,2382.42
190,6.98,2382.52
190,6.97,2382.62
190,6.98,2382.72
190,6.98,2382.82
190,6.98,2382.92
190,6.95,2383.02
190,6.95,2383.12
190,6.95,2383.22
190,6.95,2383.33
190,6.96,2383.43
189,6.97,2383.53
189,6.99,2383.63
189,7.02,2383.73
189,7.03,2383.83
189,7.01,2383.93
189,7,2384.03
189,6.99,2384.13
189,6.99,2384.23
189,6.99,2384.34
189,7.02,2384.44
188,7.03,2384.54
188,7.03,2384.64
188,7.04,2384.74
188,7.03,2384.84
188,7.02,2384.94
188,7,2385.04
188,7.01,2385.14
188,7,2385.25
188,6.99,2385.35
187,7,2385.45
187,7.02,2385.55
187,7,2385.65
187,6.99,2385.75
187,7,2385.85
187,7.02,2385.95
187,7,2386.05
187,6.96,2386.15
187,6.97,2386.26
187,6.96,2386.36
186,6.98,2386.46
186,6.98,2386.56
186,7,2386.66
186,7,2386.76
186,6.98,2386.86
186,6.97,2386.96
186,6.99,2387.06
186,6.97,2387.17
186,6.98,2387.27
186,6.98,2387.37
185,6.99,2387.47
185,6.98,2387.57
185,6.96,2387.67
185,6.96,2387.77
185,6.97,2387.87
185,6.98,2387.97
185,6.97,2388.07
185,6.98,2388.18
185,6.98,2388.28
185,7.05,2388.38
184,7.07,2388.48
184,7.06,2388.58
184,6.95,2388.68
184,6.95,2388.78
184,6.96,2388.88
184,6.98,2388.98
184,7,2389.09
184,6.98,2389.19
184,6.96,2389.29
184,6.95,2389.39
183,6.97,2389.49
183,7,2389.59
183,7.01,2389.69
183,7,2389.79
183,6.97,2389.89
183,6.97,2390
183,6.94,2390.1
183,6.94,2390.2
183,6.94,2390.3
183,6.94,2390.4
182,6.94,2390.5
182,6.94,2390.6
182,6.94,2390.7
182,6.96,2390.8
182,6.94,2390.9
182,6.93,2391.01
182,6.93,2391.11
182,6.94,2391.21
182,6.94,2391.31
182,6.93,2391.41
181,6.95,2391.51
181,6.95,2391.61
181,6.95,2391.71
181,6.93,2391.81
181,6.95,2391.91
181,6.95,2392.02
181,6.96,2392.12
181,6.94,2392.22
181,6.92,2392.32
181,6.91,2392.42
180,6.91,2392.52
180,6.92,2392.62
180,6.92,2392.72
180,6.91,2392.82
180,6.88,2392.93
180,6.89,2393.03
180,6.88,2393.13
180,6.89,2393.23
180,6.88,2393.33
180,6.89,2393.43
179,6.91,2393.53
179,6.93,2393.63
179,6.93,2393.73
179,6.94,2393.83
179,6.91,2393.94
179,6.87,2394.04
179,6.86,2394.14
179,6.85,2394.24
179,6.87,2394.34
179,6.86,2394.44
